company_id,statement_date,total_net_sales,cost_of_revenue,gross_profit,marketing_expense,research_and_development_expenses,general_and_administrative_expenses,total_operating_expenses,operating_income,interest_expense,non-operating_income,income_before_taxes,income_tax_expense,net_income,basic,diluted,basic.1,diluted.1,revenue,selling_general_and_administrative_expenses,cost_goods_and_services_sold
3226,2023-04-01,,,604800000.0,,,,,293000000.0,76700000.0,,209700000.0,43000000.0,166700000.0,5.0,4.94,28764092.0,29072429.0,1469300000.0,229700000.0,864500000.0
3227,2023-12-31,,,,8446000.0,,,,,67285000.0,,113213000.0,22839000.0,90374000.0,,,,19853000.0,360235000.0,,
3228,2023-12-31,,,,555000.0,,,,,22694000.0,,5614000.0,1219000.0,4395000.0,0.41,0.4,10789009.0,10855552.0,,,
3229,2023-12-31,2799274000.0,,,,1253598000.0,390055000.0,,-1259067000.0,40707000.0,,-1158483000.0,454000.0,-1151946000.0,-1.87,-1.87,616445000.0,616445000.0,,,649115000.0
3230,2023-12-31,,,,,47578000.0,26858000.0,80666000.0,-80666000.0,25000.0,,-71071000.0,,-71071000.0,-0.49,-0.49,146006388.0,146006388.0,,,
3231,2023-12-31,,,,,29645000.0,52950000.0,,-30517000.0,34232000.0,-47065000.0,-77582000.0,-3000.0,,-2.5,,22797555.0,,,,
3232,2023-12-31,,,,1120000.0,,,,,716468000.0,,358419000.0,7174000.0,,2.25,2.22,146841594.0,148567026.0,,,
3233,2023-04-30,,,-336795.0,,5248336.0,6618596.0,26790266.0,,122004.0,,,,-27087737.0,,,,,9911780.0,,10248575.0
3234,2023-12-31,,7780000.0,42363000.0,,20821000.0,28334000.0,86446000.0,-42655000.0,1143000.0,,-35315000.0,66000.0,-35381000.0,1.4,1.4,25331264.0,25331264.0,50143000.0,,
3235,2023-12-31,,,,,,4565129.0,,-4565129.0,,,,,4737502.0,,,,,,,
3236,2023-12-31,0.0,,,,186342000.0,73317000.0,259659000.0,-259659000.0,1875000.0,,,0.0,-245595000.0,-2.92,-2.92,84009004.0,84009004.0,,,
3237,2023-12-31,,,178598000.0,,,,143226000.0,35372000.0,,-21218000.0,14154000.0,3728000.0,10426000.0,1.42,1.41,7363000.0,7381000.0,,,283235000.0
3238,2023-12-31,13900000000.0,,,,,,,2878000000.0,1402000000.0,-1174000000.0,,6000000.0,1697000000.0,6.63,6.31,256000000.0,283000000.0,,1792000000.0,7775000000.0
3239,2023-12-31,2254200000.0,,,,,,,147900000.0,,,21000000.0,17700000.0,3300000.0,0.01,0.01,418587390.0,454094374.0,,220000000.0,1769700000.0
3240,2023-12-30,,,76696000.0,,,,53004000.0,23692000.0,,-1497000.0,22195000.0,5364000.0,16831000.0,2.03,1.96,8308867.0,8592572.0,,52185000.0,186541000.0
3241,2016-06-30,,35481394.0,7246883.0,,6856522.0,20195701.0,47158012.0,-39911129.0,903368.0,-2445.0,,545845.0,-40882577.0,-7.23,-7.23,5653149.0,5653149.0,42728277.0,,
3242,2023-12-31,,2721207.0,466812.0,,416897.0,6121508.0,8203119.0,-7736307.0,21441.0,,-7734290.0,0.0,-6659899.0,,,,,3188019.0,,
3243,2023-12-31,117000000.0,,,,340000000.0,117000000.0,457000000.0,-340000000.0,,39000000.0,-301000000.0,6000000.0,-307000000.0,-4.15,-4.15,74000000.0,74000000.0,,,
3244,2023-12-31,976672000.0,,329819000.0,117863000.0,183294000.0,238790000.0,547874000.0,-218055000.0,9524000.0,,,979000.0,-130026000.0,-1.16,-1.16,113152752.0,113152752.0,,,646853000.0
3245,2023-12-31,,,,,,20172000.0,,-12031000.0,19418000.0,,-30595000.0,590000.0,-30673000.0,-1.38,-1.38,22222635.0,23347308.0,222744000.0,,
3246,2023-12-31,,,,,,,,,89695000.0,,767487000.0,164368000.0,603119000.0,3.81,3.77,158140000.0,160133000.0,1240588000.0,,38491000.0
3247,2023-12-31,,,,,,,1517933000.0,98697000.0,,-59887000.0,38810000.0,8473000.0,3044000.0,0.05,0.05,63580059.0,64658299.0,1616630000.0,,
3248,2023-08-31,2882224000.0,,,,,,,-3925000.0,18589000.0,,-28076000.0,-2747000.0,-25791000.0,-0.92,-0.92,28008000.0,28008000.0,,265929000.0,2574513000.0
3249,2023-12-31,60204000.0,,,,,22446000.0,,2504000.0,,,3838000.0,-9691000.0,13529000.0,0.97,0.96,13974125.0,14134021.0,,,
3250,2023-12-31,243800000.0,,57969000.0,,4979000.0,,,-15548000.0,,,-27750000.0,-486000.0,-27263000.0,-0.73,-0.73,64654153.0,64654153.0,,68525000.0,185831000.0
3251,2022-12-31,,,,,,1755131.0,1995131.0,,,2978570.0,,,983439.0,,,,,,,
3252,2023-12-31,549304000.0,173026000.0,376278000.0,58275000.0,,,542571000.0,-166293000.0,10701000.0,,-168189000.0,283000.0,-168472000.0,-1.65,-1.65,101806000.0,101806000.0,,182453000.0,
3253,2023-12-31,,,,,,7967856.0,,-3878078.0,129480.0,-118808.0,-3996886.0,800.0,-3997686.0,-0.3,-0.3,13230613.0,13230613.0,5953986.0,,
3254,2023-12-31,,,,,,5260287.0,,,5752908.0,,38710248.0,0.0,38710248.0,2.14,2.11,18085088.0,18343725.0,,,
3255,2023-12-31,909598.0,,,,583266.0,,2942900.0,-2033302.0,,,,,-1908364.0,-0.06,-0.06,33453627.0,33453627.0,,,
3256,2023-12-31,,,,,,97806000.0,854316000.0,,154249000.0,-147824000.0,,895000.0,364557000.0,,,,,1322466000.0,,
3257,2023-12-31,13117200000.0,,,,4439000000.0,,,4047100000.0,73000000.0,152200000.0,4199300000.0,245700000.0,3953600000.0,37.05,34.77,106700000.0,113700000.0,,2631300000.0,
3258,2023-12-31,,,,,18271000.0,27038000.0,60550000.0,-42116000.0,3596000.0,-3537000.0,-45653000.0,32000.0,-45685000.0,-0.72,,63168299.0,,,,
3259,2023-12-31,,,,,,4089989.0,27611018.0,-13879192.0,,3853924.0,,,-12009982.0,-5.16,-5.16,2820275.0,2820275.0,13731826.0,,
3260,2023-05-27,262658000.0,178969000.0,83689000.0,,,,,24983000.0,,47000.0,25030000.0,2697000.0,22333000.0,,,,12542000.0,,58713000.0,
3261,2023-12-31,944285000.0,,,,219939000.0,179372000.0,,-114195000.0,2352000.0,,-111938000.0,5902000.0,-117840000.0,-0.65,-0.65,180818399.0,180818399.0,,,
3262,2023-06-30,,,,,4165197.0,15318198.0,38556891.0,-38556891.0,,-1127165.0,-39684056.0,,-39684056.0,-0.71,-0.71,56265362.0,56265362.0,,,
3263,2023-12-31,,,,,,,,-2032433.0,,,,,11441040.0,,,,,,,
3264,2024-01-31,,,,31200000.0,,101600000.0,,-80000000.0,,,-113000000.0,200000.0,-113200000.0,-33.12,-33.12,3418382.0,3418382.0,298200000.0,,86000000.0
3265,2023-03-31,,,,,126527000.0,50553000.0,177080000.0,-177080000.0,,3084000.0,-173996000.0,288000.0,-174284000.0,-2.99,-2.99,58213010.0,58213010.0,,,
3266,2023-12-31,,,,,,,,244950000.0,341000.0,,256243000.0,61130000.0,195113000.0,0.9,0.9,212927000.0,,,165940000.0,1089519000.0
3267,2023-12-31,,,,,4145902.0,4510762.0,8656664.0,-8656664.0,,8536410.0,,0.0,-120254.0,-0.53,-0.53,228641.0,228641.0,,,
3268,2023-10-31,2638000000.0,2321900000.0,316100000.0,,4700000.0,,227500000.0,88600000.0,28600000.0,,58200000.0,12900000.0,45300000.0,0.77,0.77,58641801.0,59175230.0,,224000000.0,
3269,2024-01-31,,,98218000.0,,,,,,,,98484000.0,22560000.0,60935000.0,3.49,3.47,17482000.0,17576000.0,833384000.0,29379000.0,735166000.0
3270,2023-12-31,,,,,,75027000.0,,,61400000.0,,,,238016000.0,1.12,1.12,202883704.0,203110993.0,797826000.0,,
3271,2023-12-31,,,942000000.0,,44000000.0,,,,119000000.0,,393000000.0,95000000.0,298000000.0,1.42,1.42,210000000.0,210000000.0,3756000000.0,430000000.0,2814000000.0
3272,2023-12-31,6242000000.0,,1696000000.0,,109000000.0,,1149000000.0,547000000.0,,,313000000.0,103000000.0,210000000.0,1.43,1.42,147000000.0,148000000.0,,960000000.0,4546000000.0
3273,2023-12-31,,,,110000000.0,,,,212000000.0,1577000000.0,,2607000000.0,533000000.0,2074000000.0,2.11,2.11,936000000.0,938000000.0,,,
3274,2023-12-31,,,,,,,,-2620882.0,,2605929.0,-14953.0,550465.0,-565418.0,,,,,,,
3275,2023-10-31,,,19537000.0,,3151000.0,,23334000.0,-3797000.0,,-453000.0,-4250000.0,-1172000.0,-3078000.0,-0.3,-0.3,10283449.0,10283449.0,,20183000.0,52631000.0
3276,2023-07-31,,,,,6312000.0,8932000.0,,-15043000.0,,,-8745000.0,-255000.0,-1876000.0,-0.08,-0.08,23263211.0,23263211.0,279000.0,,
3277,2023-12-31,,,,,,,,,257000000.0,,1160000000.0,251000000.0,902000000.0,13.6,13.44,66300000.0,67100000.0,18567000000.0,,
3278,2023-09-30,,,,,,,,17678480.0,5618805.0,,14791193.0,3491911.0,11299282.0,1.14,1.14,9922701.0,9927157.0,97439765.0,,
3279,2023-12-31,,,,,42722000.0,,,54576000.0,1951000.0,9556000.0,64132000.0,22555000.0,41577000.0,0.75,0.74,55720.0,56377.0,,218113000.0,353922000.0
3280,2022-12-31,,128339000.0,13249000.0,6020000.0,4800000.0,,51638000.0,-38389000.0,7421000.0,,-45666000.0,0.0,-10983000.0,-1.77,-1.77,6193017.0,6193017.0,141588000.0,,
3281,2023-12-31,605717000.0,,343394000.0,,,39761000.0,,303202000.0,,,282140000.0,42008000.0,239440000.0,3.64,3.63,65613002.0,65739110.0,,,
3282,2023-12-31,,,,,21152000.0,9957000.0,31109000.0,-31109000.0,604000.0,,-30036000.0,1000.0,-30037000.0,1.58,1.58,18960401.0,18960401.0,,,
3283,2023-12-31,90242000.0,,,,232266000.0,88494000.0,,-268128000.0,6862000.0,4482000.0,-263646000.0,-152000.0,-263494000.0,-6.02,-6.02,43734000.0,43734000.0,,,37213000.0
3284,2023-05-27,,,313142000.0,,,,,72788000.0,552000.0,,72618000.0,18259000.0,54359000.0,1.63,1.59,33407000.0,34185000.0,775643000.0,228842000.0,462501000.0
3285,2023-12-31,,,133619000.0,,9800000.0,42752000.0,81535000.0,52084000.0,205000.0,6740000.0,58824000.0,10609000.0,48215000.0,2.73,2.71,17676955.0,17811218.0,543767000.0,,410148000.0
3286,2023-06-30,,,,,,50751000.0,,8779000.0,,,-11998000.0,-655000.0,-7385000.0,-0.16,-0.16,46235000.0,46235000.0,233326000.0,,
3287,2023-12-31,,2800000.0,9208000.0,,52768000.0,27744000.0,81503000.0,-72295000.0,5779000.0,-2812000.0,-75107000.0,0.0,-75107000.0,-0.57,-0.57,131977000.0,131977000.0,,,
3288,2024-02-03,,,1389019000.0,,,,,366071000.0,237899000.0,,155822000.0,28261000.0,127561000.0,6.42,5.91,19880576.0,21600478.0,,1022948000.0,1640107000.0
3289,2023-12-31,6392517000.0,,2575004000.0,,,,,555493000.0,,,576583000.0,165437000.0,411146000.0,3.9,3.88,105530000.0,106074000.0,,2107531000.0,3817513000.0
3290,2023-12-31,2158136000.0,,,,,42789000.0,,453684000.0,211370000.0,,248098000.0,-93702000.0,,5.39,5.36,57750000.0,58061000.0,,,1225465000.0
3291,2023-09-30,293790000.0,,,,,,242306000.0,51484000.0,15926000.0,,35946000.0,6846000.0,29246000.0,3.13,3.13,9335983.0,9335983.0,,93024000.0,
3292,2023-12-31,2832000000.0,,,,,187000000.0,,-325000000.0,646000000.0,-616000000.0,-941000000.0,13000000.0,-954000000.0,-1.24,-1.24,768000000.0,768000000.0,,,1986000000.0
3293,2023-12-31,116882000.0,,,,,,,-20491000.0,6872000.0,,-25091000.0,,-25091000.0,-0.14,-0.14,174017000.0,174017000.0,,105741000.0,7110000.0
3294,2023-12-31,,,,,,,,144653000.0,,,-142324000.0,-36693000.0,-99910000.0,-3.69,-3.69,29265099.0,29265099.0,1643600000.0,828903000.0,213351000.0
3295,2023-12-31,,,,,,,,-63047000.0,,8482000.0,-54565000.0,-5093000.0,-49472000.0,-0.28,-0.28,175026051.0,175026051.0,280678000.0,100346000.0,
3296,2023-12-31,,,,,,730752000.0,2939098000.0,,1421254000.0,,752833000.0,122159000.0,,1.11,1.1,481934951.0,483716715.0,3798177000.0,,
3297,2023-12-31,4434000000.0,,-2030000000.0,,1995000000.0,,3709000000.0,-5739000000.0,220000000.0,,-5431000000.0,1000000.0,-5432000000.0,-5.74,-5.74,947000000.0,947000000.0,,1714000000.0,6464000000.0
3298,2023-09-30,,,,,,,,,1373000000.0,,2280000000.0,541000000.0,1739000000.0,8.16,7.97,211800000.0,216900000.0,12992000000.0,,
3299,2023-12-31,5330000.0,,,,1387000.0,,,-13938000.0,,,-13157000.0,8000.0,-13981000.0,,,1236934.0,1236934.0,,14508000.0,3300000.0
3300,2023-12-31,244592000.0,193183000.0,51409000.0,,119054000.0,,229327000.0,-177918000.0,,-1003000.0,-178921000.0,3650000.0,-182571000.0,-0.38,-0.38,481768060.0,481768060.0,,110273000.0,
3301,2023-12-31,,,1307066000.0,,,802865000.0,,,,,-402897000.0,-12817000.0,-15514000.0,-0.12,-0.15,128641762.0,1980523690.0,,,
3302,2023-04-01,,2277800000.0,4165800000.0,,,,3461600000.0,704200000.0,40400000.0,,691900000.0,169200000.0,522700000.0,7.72,7.58,67700000.0,69000000.0,6443600000.0,3408900000.0,
3303,2023-12-31,,,,,,74950000.0,398546000.0,-373000000.0,,,,0.0,-341973000.0,-2.79,-2.79,122576527.0,,25546000.0,,
3304,2023-12-31,,,,,,,98383000.0,,,,377265000.0,72654000.0,304611000.0,6.68,6.61,45596000.0,46077000.0,1511994000.0,,
3305,2023-12-31,,,,,,58998000.0,1173220000.0,,98807000.0,,77873000.0,1256000.0,76405000.0,0.32,0.32,155928663.0,156556414.0,1325577000.0,,
3306,2023-12-31,,,,,54807348.0,48894945.0,103702293.0,-103702293.0,,4910547.0,,,-98791746.0,-3.28,-3.28,30099203.0,30099203.0,,,
3307,2023-12-31,,,,,53544000.0,25388000.0,78932000.0,-78932000.0,,6409000.0,,0.0,-74564000.0,-1.84,-1.84,40447388.0,40447388.0,,,
3308,2023-12-31,,,,15774000.0,,243119000.0,,,,,20783000.0,4825000.0,15958000.0,1.7,1.66,9398000.0,9593000.0,551399000.0,,
3309,2023-12-31,325671000.0,,,,,,336308000.0,-10637000.0,35741000.0,,-41539000.0,56947000.0,-69022000.0,,,,,,171548000.0,
3310,2023-12-31,,,,,,,,,29747522.0,,,1515881.0,9486836.0,0.91,0.91,11487615.0,10450611.0,,,
3311,2023-12-31,1366400000.0,1006500000.0,359900000.0,,,43500000.0,,-69500000.0,77200000.0,,-155100000.0,59300000.0,-215500000.0,-12.15,-12.15,17740525.0,17740525.0,,,
3312,2023-12-31,,103422000.0,357695000.0,,156827000.0,,204056000.0,153639000.0,1490000.0,33521000.0,187160000.0,-146744000.0,333904000.0,3.09,3.01,108183000.0,110889000.0,,108149000.0,
3313,2023-02-28,,20455373.0,78846.0,,,10325633.0,,-4891003.0,10431.0,,-4874513.0,613843.0,-5680778.0,-0.91,-0.91,6226279.0,6226279.0,8147705.0,,
3314,2023-12-31,,,,,,52.0,2048531.0,-1686907.0,,,,,-2067223.0,,,,,361624.0,,
3315,2023-06-30,4222993000.0,,2355662000.0,,287642000.0,,1223791000.0,1131871000.0,,-30207000.0,1101664000.0,204108000.0,897556000.0,6.12,6.09,146765000.0,147455000.0,,874003000.0,1867331000.0
3316,2023-12-31,,,268983000.0,,,73044000.0,225218000.0,43765000.0,5522000.0,,41232000.0,15173000.0,26059000.0,0.29,0.29,89073000.0,89536000.0,431496000.0,,162513000.0
3317,2023-09-30,,,,,,36019000.0,848588000.0,113728000.0,,,149539000.0,21768000.0,57147000.0,3.44,3.44,16426000.0,16426000.0,962316000.0,,
3318,2023-12-31,,,8704000.0,,,12142000.0,,-6670000.0,2301000.0,,,0.0,-8439000.0,-0.37,-0.37,23322915.0,23322915.0,,,74908000.0
3319,2023-12-31,9560000.0,,,,190968000.0,54190000.0,245158000.0,-235598000.0,,23378000.0,,0.0,-212220000.0,-2.91,-2.91,73012000.0,73012000.0,,,
3320,2023-12-31,26004000.0,,,,71839000.0,40581000.0,112420000.0,-86416000.0,2833000.0,,-238710000.0,-19000000.0,-219710000.0,-1.66,-1.66,155109561.0,155109561.0,,,
3321,2023-12-31,,,,,12263530.0,7154986.0,19418516.0,-19418516.0,55899.0,872421.0,,0.0,-18546095.0,-103.61,-103.61,179006.0,179006.0,,,
3322,2023-12-31,2202429000.0,,1538138000.0,,335851000.0,333048000.0,1736949000.0,-198811000.0,35997000.0,41966000.0,-156845000.0,8395000.0,-165240000.0,-1.74,-1.74,94912000.0,94912000.0,,,664291000.0
3323,2023-12-31,636600000.0,,,,,29500000.0,,36900000.0,3500000.0,-5900000.0,31000000.0,7200000.0,23800000.0,0.97,0.95,24600151.0,24991494.0,,,
3324,2023-06-30,,2683000.0,720000.0,,,28662000.0,42941000.0,-42221000.0,,,-45605000.0,2000.0,-45607000.0,-0.55,-0.55,82210050.0,82210050.0,3403000.0,,
3325,2023-12-31,,,,,,127642000.0,,,73181000.0,,3110060000.0,-510067000.0,2561132000.0,52.4,52.27,47493000.0,47607000.0,9134608000.0,,
3326,2023-12-31,,,,,,,,,277992000.0,,177187000.0,32509000.0,144678000.0,2.58,2.56,56099689.0,56448163.0,,,
3327,2023-12-31,,,,,5667000.0,5729000.0,11396000.0,-11396000.0,,1164000.0,,,-10232000.0,-0.99,-0.99,10290667.0,10290667.0,,,
3328,2023-09-30,1563548000.0,,196385000.0,,,126947000.0,,81875000.0,,,,16403000.0,49001000.0,0.95,0.94,51827001.0,52260206.0,,,1367163000.0
3329,2023-12-31,,1015770000.0,361966000.0,,,,,150729000.0,,,148992000.0,38459000.0,110533000.0,3.61,3.59,30626000.0,30785000.0,1377736000.0,207440000.0,
3330,2023-12-31,,,,,,1764792.0,,-1764792.0,,2487733.0,722941.0,810659.0,-87718.0,,,,,,,
3331,2023-12-31,908400000.0,,307100000.0,,35700000.0,,,85300000.0,,,76300000.0,19700000.0,56600000.0,3.04,3.03,18600000.0,18700000.0,,202300000.0,601300000.0
3332,2023-12-31,,,,,,21854000.0,217889000.0,109843000.0,73189000.0,,,,34534000.0,0.27,0.27,124999568.0,132864930.0,327732000.0,,
3333,2023-03-31,61280000.0,,,,525215000.0,,1236598000.0,-1175318000.0,27968000.0,,-1224834000.0,5190000.0,-1009030000.0,-1.42,-1.42,712791115.0,712791115.0,,600506000.0,
3334,2023-09-30,9058000000.0,,3717000000.0,,529500000.0,,,,135300000.0,,1608500000.0,330500000.0,1387400000.0,12.03,11.95,114800000.0,115600000.0,,2023700000.0,5341000000.0
3335,2023-12-31,3484619000.0,,1522615000.0,,878474000.0,403159000.0,2314992000.0,-792377000.0,,92947000.0,-699430000.0,10131000.0,-709561000.0,-5.01,-5.01,141572000.0,141572000.0,,,1962004000.0
3336,2023-12-31,3073278000.0,,,,,,,583226000.0,,,586257000.0,151300000.0,434957000.0,0.89,0.89,489949000.0,490130000.0,,915233000.0,
3337,2023-12-31,,,,,,83300000.0,556300000.0,-101300000.0,46100000.0,,-147400000.0,0.0,-147400000.0,-10.24,-10.24,14400000.0,14400000.0,455000000.0,,
3338,2023-12-31,6177800000.0,1870600000.0,4307200000.0,,646100000.0,,,1745200000.0,164700000.0,-2800000.0,1743100000.0,374700000.0,1384200000.0,12.98,12.89,106600000.0,107400000.0,,2562000000.0,
3339,2024-02-03,20376941000.0,,,,,,,,,,2471781000.0,597261000.0,1874520000.0,5.59,5.56,335187000.0,337433000.0,,3267677000.0,14801601000.0
3340,2023-12-31,296627000.0,,226924000.0,,,,,-111413000.0,,-8122000.0,-119535000.0,-2115000.0,-110490000.0,-1.23,-1.23,90048638000.0,90048638000.0,,148653000.0,69703000.0
3341,2023-12-31,777707000.0,,545966000.0,,176776000.0,84276000.0,626699000.0,-80733000.0,64700000.0,,-149778000.0,-518000.0,-149260000.0,-2.46,-2.46,60756087.0,60756087.0,,,231741000.0
3342,2023-12-31,,,,,56613000.0,26440000.0,83053000.0,-83053000.0,,,-77388000.0,0.0,-77388000.0,-2.52,-2.52,30676455.0,30676455.0,,,
3343,2023-12-31,22519000.0,,,,12820000.0,24936000.0,,-56563000.0,,4127000.0,-52436000.0,31000.0,-52467000.0,-1.22,-1.22,43024039.0,43024039.0,,,
3344,2023-05-31,7256414000.0,,2748044000.0,,86600000.0,,,,119015000.0,,649382000.0,169651000.0,478691000.0,3.74,3.72,127507000.0,128816000.0,,1956040000.0,4508370000.0
3345,2023-12-31,,,,,52000000.0,249748000.0,,1492150000.0,187187000.0,207938000.0,1700088000.0,0.0,1134834000.0,2.54,2.53,447601000.0,602900000.0,2354554000.0,,
3346,2023-12-31,,,,,133593000.0,33764000.0,167357000.0,-116224000.0,,13045000.0,-103179000.0,-9383000.0,-93796000.0,-2.23,-2.23,42093293.0,42093293.0,,,
3347,2023-09-30,,2744000.0,6015000.0,,1979000.0,3509000.0,5726000.0,289000.0,,,-445000.0,-106000.0,-339000.0,-0.01,-0.01,62166846.0,62166846.0,8759000.0,,
3348,2023-12-31,,,,,,2330738.0,2450738.0,,,9923441.0,,,,,,,,,,
3349,2023-12-31,,,,,,,,,32130000.0,,42944000.0,8065000.0,34879000.0,4.87,4.86,7164314.0,7181728.0,,,
3350,2023-12-31,,,,,,164740000.0,,,124004000.0,,,229201000.0,871142000.0,3.61,3.57,236986000.0,239837000.0,3374418000.0,,202884000.0
3351,2023-12-31,1303046000.0,,,,,,,4542000.0,,,-20918000.0,310000.0,-21228000.0,-1.34,-1.34,15835000.0,15835000.0,,124130000.0,
3352,2023-12-31,,,,,,,,558688000.0,181023000.0,-181023000.0,380760000.0,42984000.0,176004000.0,3.04,2.94,57875000.0,103217000.0,1724086000.0,374494000.0,
3353,2023-12-31,6250700000.0,,2067300000.0,,171000000.0,,,377100000.0,431000000.0,,-1600000.0,52700000.0,-57400000.0,-0.87,-0.87,66300000.0,66300000.0,,,4183400000.0
3354,2023-12-31,,,,,,,,1739500000.0,40100000.0,,1740700000.0,400600000.0,,22.9,22.64,58328000.0,59015000.0,14805900000.0,2562400000.0,
3355,2023-12-31,,,,,,,,2780200000.0,508200000.0,,2191500000.0,460100000.0,1731000000.0,5.47,5.47,316200000.0,316700000.0,17278700000.0,1608700000.0,8942200000.0
3356,2023-12-31,691161000.0,465014000.0,,,,87349000.0,,-51611000.0,,2765000.0,-48846000.0,11209000.0,-18305000.0,-0.27,-0.27,68508093.0,68508093.0,,,
3357,2023-12-31,8678000.0,,5548000.0,,2315000.0,10324000.0,20931000.0,-15383000.0,,,-11335000.0,52000.0,-11387000.0,-1.91,-1.91,5956549.0,5956549.0,,,3130000.0
3358,2023-06-30,37703452.0,,14700891.0,,,,14462283.0,238608.0,,,577225.0,5602.0,571623.0,0.02,0.02,26860761.0,29139759.0,,14409634.0,23002561.0
3359,2023-03-31,,47986130.0,,,,31167786.0,,21057717.0,,,8404529.0,5624896.0,2539201.0,0.04,0.04,64339703.0,64833207.0,122286530.0,,
3360,2023-12-31,,,,,2805000000.0,,,3561000000.0,1505000000.0,-275000000.0,3836000000.0,456000000.0,3195000000.0,2.24,2.23,1426000000.0,1435400000.0,68920000000.0,5809000000.0,
3361,2023-12-31,,,,,15721663.0,37125296.0,216510463.0,-135547012.0,,,,,-116420462.0,-0.58,-0.58,201442321.0,201442321.0,80963451.0,,
3362,2023-12-31,2259813000.0,,,,21816000.0,221067000.0,,-1978643000.0,,,-2695532000.0,-12691000.0,-1604497000.0,-7.41,-7.41,216642000.0,216642000.0,,,
3363,2023-12-31,,6331934000.0,1593090000.0,,,,,512381000.0,53694000.0,2597000.0,462061000.0,114000000.0,347055000.0,4.28,4.15,81089000.0,83720000.0,7925024000.0,1021722000.0,
3364,2023-12-31,1068719000.0,,554199000.0,171774000.0,,126585000.0,532065000.0,22134000.0,,,37761000.0,9614000.0,28147000.0,0.39,0.38,72961000.0,73583000.0,,,514520000.0
3365,2023-12-31,11580000.0,,,,423144000.0,75621000.0,498765000.0,-487185000.0,,47294000.0,-439891000.0,-3524000.0,-436367000.0,-3.86,-3.86,113149869.0,113149869.0,,,
3366,2023-12-31,234040000.0,,,,79410000.0,,,-316777000.0,19356000.0,,,300000.0,-323986000.0,-3.83,-3.83,84599409.0,84599409.0,,297732000.0,
3367,2023-12-31,,,,,31419817.0,8083819.0,39503636.0,-39503636.0,,259748.0,-39243888.0,16949.0,-39260837.0,-1.65,,23798203.0,,,,
3368,2023-03-31,,,,,,,,,4060000.0,,23679000.0,5610000.0,18069000.0,0.84,0.83,21637526.0,21646101.0,,,
3369,2023-12-31,2750571000.0,,,,216578000.0,,,300562000.0,,-117586000.0,182976000.0,3473000.0,693094000.0,5.56,5.55,124704000.0,124812000.0,,1022551000.0,
3370,2023-12-31,,40157000.0,25712000.0,,5757000.0,8678000.0,38014000.0,-12302000.0,,,-52812000.0,289000.0,-53101000.0,,,,,65869000.0,,
3371,2023-12-31,,,,,,,85934000.0,,43143000.0,,,700000.0,44341000.0,1.09,1.09,40509269.0,40509269.0,,,
3372,2023-12-31,,,,,,1225241.0,,-1300841.0,,,2036697.0,690572.0,1346125.0,,,,,,,
3373,2023-12-31,,,,,,128295000.0,166270000.0,,631519000.0,,,1635000.0,-2274000.0,-0.11,-0.11,116283328.0,116283328.0,,,
3374,2023-12-31,3927000000.0,,,,,,,39000000.0,,,4000000.0,0.0,4000000.0,0.03,0.03,116871000.0,119456000.0,,591000000.0,
3375,2023-12-31,44575000.0,,,,241226000.0,110822000.0,,-350060000.0,97000.0,17932000.0,-332128000.0,-4062000.0,-328066000.0,-1.58,-1.58,207853702.0,207853702.0,,,42587000.0
3376,2023-12-31,89077000.0,,53765000.0,,29051000.0,,103850000.0,-50085000.0,3308000.0,,-48588000.0,20000.0,-48608000.0,-1.41,-1.41,34455111.0,34455111.0,,74799000.0,35312000.0
3377,2023-12-31,2957100000.0,2328300000.0,628800000.0,,43700000.0,,,-899400000.0,221600000.0,45000000.0,-854400000.0,-16600000.0,-837800000.0,-3.89,-3.89,215300000.0,215300000.0,,767200000.0,
3378,2023-12-31,1643330000.0,,88154000.0,,6000000.0,,,-65264000.0,73810000.0,,,-32311000.0,-101835000.0,-1.57,-1.57,65108397.0,65108397.0,,75712000.0,1555176000.0
3379,2023-12-31,,,,,,276181000.0,1718468000.0,359081000.0,119507000.0,,237925000.0,43445000.0,61037000.0,,,,,2077549000.0,,
3380,2023-12-31,,,1021600000.0,,,,,228100000.0,,300000.0,193700000.0,47300000.0,145700000.0,4.17,4.1,34961000.0,35567000.0,5108700000.0,793500000.0,4087100000.0
