company_id,statement_date,net_income,depreciation_and_amortization,stock_based_compensation,foreign_currency_transaction_gain_or_loss,other_noncash_income_or_expense,changes_in_other_current_assets,changes_in_accounts_payable,changes_in_inventories,changes_in_deferred_revenue,net_cash_provided_by_operating_activities,purchases_of_marketable_securities,proceeds_from_maturities_of_marketable_securities,proceeds_from_sale_of_marketable_securities,purchases_of_property_and_plant_and_equipment,payments_to_acquire_investments,payments_to_acquire_businesses,deferred_revenue,other_investing_activities,net_cash_provided_by_investing_activities,payments_of_tax_for_share_based_compensation,dividends_paid,repurchases_of_common_stock,proceeds_from_issuance_of_common_stock,repayments_of_long_term_debt,net_cash_provided_by_financing_activities,changes_in_cash_and_cash_equivalents_and_restricted_cash,cash_and_cash_equivalents_and_restricted_cash
4087,2023-12-31,625000000.0,,126000000.0,,,,,,,1638000000.0,4439000000.0,,6980000000.0,,,584000000.0,,87000000.0,2532000000.0,,,369000000.0,0.0,,-4059000000.0,111000000.0,1118000000.0
4088,2023-12-31,25707000.0,15550000.0,2290000.0,-822000.0,-660000.0,,,4898000.0,729000.0,45893000.0,,,,,,0.0,729000.0,,-15100000.0,825000.0,,5915000.0,,,-35935000.0,-4597000.0,83965000.0
4089,2024-02-03,7838000.0,7968000.0,2942000.0,,-7000.0,,-5989000.0,-23997000.0,,47993000.0,,,,3770000.0,,10000000.0,,,-13770000.0,1356000.0,,2192000.0,,,-3548000.0,30708000.0,77303000.0
4090,2023-06-30,-28563283.0,,,,,,-419716.0,,-2412066.0,-9162414.0,,,,,,2627261.0,-2412066.0,,-3534280.0,,,,,,66111.0,-12630583.0,5619083.0
4091,2023-12-31,-66995000.0,,,,,,2201000.0,,,-38577000.0,,,,362000.0,,,,,-362000.0,,,,,,74213000.0,35274000.0,69547000.0
4092,2023-12-31,-237734000.0,522000.0,67172000.0,,-31000.0,,-12040000.0,,-288000.0,-184170000.0,407880000.0,,,898000.0,,,-288000.0,,-94252000.0,,,,125069000.0,,225670000.0,-52752000.0,102827000.0
4093,2023-12-31,-107265000.0,93542000.0,,,,,,,,45540000.0,,,,,,,,-1030000.0,579650000.0,,,142000.0,,,-618260000.0,,54579000.0
4094,2023-09-29,48200000.0,,13500000.0,-1000000.0,-3000000.0,,-15000000.0,-20200000.0,2300000.0,108400000.0,52200000.0,,,20700000.0,,1000000.0,2300000.0,2400000.0,-44900000.0,1400000.0,,,,,-200000.0,63400000.0,154000000.0
4095,2023-12-31,-365540000.0,43476000.0,10051000.0,,17393000.0,,-7940000.0,-159758000.0,,-533684000.0,,,,14805000.0,,,,,173153000.0,,,,2399000.0,,97340000.0,-263191000.0,
4096,2023-12-31,-3390000.0,,,,,,,57000.0,,244000.0,,,,27000.0,,363000.0,,,-1195000.0,36000.0,,,,,634000.0,,3095000.0
4097,2023-12-31,-54369000.0,677000.0,19012000.0,1866000.0,,-777000.0,486000.0,,,-50222000.0,,,,0.0,,,,,0.0,4685000.0,,,56909000.0,0.0,92869000.0,43945000.0,271772000.0
4098,2023-12-31,-100916000.0,11703000.0,139819000.0,,,,-2290000.0,,69882000.0,59416000.0,,,,5099000.0,,,69882000.0,,-143076000.0,21415000.0,,43522000.0,0.0,,-53400000.0,-137060000.0,230740000.0
4099,2024-01-31,38610000.0,71485000.0,67622000.0,-400000.0,-5347000.0,,,1812000.0,-26068000.0,150642000.0,,,,16114000.0,4094000.0,,-26068000.0,1356000.0,-37379000.0,,,124290000.0,,,-153354000.0,-39492000.0,242669000.0
4100,2023-12-31,-15189508.0,,544770.0,,,,,,,-9853772.0,,,,,,,,,,,,,,,,,9141512.0
4101,2023-12-31,57015000.0,113067000.0,17476000.0,,-359000.0,,,-1148000.0,,206101000.0,,,,56985000.0,,0.0,,,-58290000.0,3142000.0,,100000000.0,,181519000.0,-117793000.0,30607000.0,139722000.0
4102,2023-12-31,614600000.0,206800000.0,54000000.0,,,,,,,1060700000.0,,,,230000000.0,2200000.0,83300000.0,,600000.0,2746500000.0,15300000.0,196800000.0,2762300000.0,,,-3786500000.0,10000000.0,302700000.0
4103,2023-12-31,,,59700000.0,14700000.0,-3300000.0,,,,,853800000.0,,,,45800000.0,1330500000.0,,,,-97400000.0,,,901400000.0,,,-889800000.0,-133500000.0,245500000.0
4104,2023-12-31,460200000.0,271000000.0,25000000.0,-16000000.0,,0.0,-17700000.0,54000000.0,274200000.0,900500000.0,,,,127900000.0,,28800000.0,274200000.0,,-139100000.0,3300000.0,9500000.0,,,,-247500000.0,515400000.0,788600000.0
4105,2023-12-31,,68437000.0,26825000.0,,,,,,,237157000.0,,,,8821000.0,,108999000.0,,,-129732000.0,13774000.0,,45000000.0,,,-356113000.0,-248165000.0,341014000.0
4106,2023-12-31,3619600000.0,181300000.0,581200000.0,-24600000.0,-8400000.0,,48700000.0,322900000.0,,3537300000.0,3786500000.0,,,200400000.0,,0.0,,,-3141700000.0,226100000.0,,427600000.0,,,-562200000.0,-139700000.0,10372300000.0
4107,2023-12-31,-10512157.0,,-1452380.0,-35380.0,,,,,,-5520904.0,,,,,,,,,-14514.0,,,,7812663.0,,9045578.0,,4689007.0
4108,2022-12-31,-147396.0,,,,,,623382.0,,,-904146.0,,,,,,,,,-869405.0,,,,,,1345900.0,-427651.0,
4109,2023-03-31,1084806000.0,,84459000.0,,,,35514000.0,73135000.0,,367861000.0,,,,1076968000.0,,,,,768037000.0,16493000.0,,,,576474000.0,-66128000.0,1068927000.0,1379386000.0
4110,2024-02-03,109000000.0,284000000.0,56000000.0,,,,,-36000000.0,,389000000.0,,,,256000000.0,,-1000000.0,,-1000000.0,-254000000.0,12000000.0,,125000000.0,,4000000.0,-291000000.0,-157000000.0,270000000.0
4111,2023-12-31,39134000.0,23416000.0,7738000.0,,,,23913000.0,87529000.0,,-21829000.0,,,,18666000.0,,218581000.0,,,-235690000.0,1113000.0,,,130020000.0,699872000.0,264971000.0,7452000.0,7930000.0
4112,2023-12-31,323820000.0,184373000.0,,677000.0,-9442000.0,,,58758000.0,,365703000.0,,,,,,13753000.0,,1219000.0,-72851000.0,3994000.0,,78684000.0,,,61061000.0,361894000.0,972719000.0
4113,2023-12-31,1493000000.0,1502000000.0,77000000.0,,-103000000.0,,-350000000.0,174000000.0,,5453000000.0,,,,1676000000.0,,,,5000000.0,-2145000000.0,,,1245000000.0,,,-294000000.0,3014000000.0,3539000000.0
4114,2023-12-31,-87367000.0,,5860000.0,,,,2283000.0,,,-86460000.0,96447000.0,52000000.0,,,,,,,-44447000.0,,,,91420000.0,300000.0,134194000.0,3287000.0,79076000.0
4115,2023-03-31,,92089000.0,28119000.0,,,,,-18537000.0,,486185000.0,,,,38810000.0,,761589000.0,,,-789669000.0,9090000.0,,0.0,,145000000.0,367208000.0,63624000.0,86208000.0
4116,2023-03-31,-59247700.0,,3336400.0,,,,,,,-49715100.0,,,,,,,,,-740300.0,,,,,,-1042300.0,-51497700.0,
4117,2023-12-31,695078000.0,463244000.0,10994000.0,,,2754000.0,,,,812956000.0,,,,,,,,,-1476130000.0,3077000.0,,0.0,161223000.0,,632800000.0,-30374000.0,14061000.0
4118,2023-12-31,-71486000.0,31164000.0,2285000.0,,,,53593000.0,45231000.0,,,,,,140313000.0,,7775000.0,,,,,,,,,52288000.0,-65614000.0,80573000.0
4119,2023-12-31,-6780000.0,70606000.0,16459000.0,-10700000.0,,,,,,32037000.0,,,,,,0.0,,,-47319000.0,,,2713000.0,,142046000.0,22035000.0,19979000.0,183662000.0
4120,2023-12-31,,,30987000.0,,44503000.0,,,,,1119873000.0,,,,,,,,,-184664000.0,,,,108455000.0,,-543749000.0,,563462000.0
4121,2023-12-31,,2740500000.0,180700000.0,,-595400000.0,,,613300000.0,,2799600000.0,,,,377000000.0,,667700000.0,,97500000.0,-764100000.0,38200000.0,,250000000.0,3100000.0,1250200000.0,-2301900000.0,-268900000.0,993600000.0
4122,2023-12-31,-19744000.0,,32233000.0,,,,2407000.0,,,141942000.0,,,,,,,,,-120666000.0,,57999000.0,248000.0,,,-30731000.0,-9455000.0,552000.0
4123,2023-12-31,8402858.0,928545.0,482490.0,,,,,2812552.0,3839920.0,6682616.0,,,,1128187.0,,,3839920.0,,-1128187.0,,,,,243084.0,-188184.0,5366245.0,
4124,2023-12-31,-20250000.0,,1578000.0,,,,,,0.0,-19081000.0,,,,0.0,,,0.0,,4404000.0,,,,0.0,,11997000.0,-2680000.0,9446000.0
4125,2023-12-31,-192962000.0,,28588000.0,,,,-745000.0,,,-166522000.0,272271000.0,,,514000.0,,,,,100940000.0,,,,,,53329000.0,-12265000.0,52554000.0
4126,2023-12-31,-50149077.0,,12711084.0,-44062.0,,,358883.0,2090523.0,,-26277824.0,,,,5323483.0,2500000.0,,,,-19280966.0,,,,,,-449561.0,-46008351.0,26555592.0
4127,2023-12-31,16017000.0,51043000.0,11452000.0,,-6605000.0,,556000.0,-781000.0,,104678000.0,,,,,,41000.0,,-1168000.0,-74855000.0,1482000.0,,,,,-36164000.0,-5535000.0,59029000.0
4128,2023-12-31,-13583000.0,621000.0,1106000.0,,,,734000.0,,-611000.0,-11946000.0,,,,803000.0,,,-611000.0,,-853000.0,,,,,,10923000.0,-1876000.0,
4129,2023-09-30,1419700000.0,,12200000.0,,-11900000.0,,,3300000.0,,-40800000.0,,,,180500000.0,440400000.0,36300000.0,,0.0,2043700000.0,,21800000.0,1524800000.0,,,-1673600000.0,329200000.0,413100000.0
4130,2023-12-31,-22573000.0,,32843000.0,,,,43153000.0,311000.0,,187968000.0,,,,,,0.0,,,-22649000.0,18036000.0,,,,432603000.0,-211023000.0,-43416000.0,72651000.0
4131,2023-06-30,-188967000.0,,6737000.0,,,,,17569000.0,,-8411000.0,,,,14204000.0,,0.0,,,5874000.0,,,0.0,0.0,,-28788000.0,-31325000.0,18233000.0
4132,2023-12-31,-82465000.0,,14132000.0,-62000.0,,,-2444000.0,,,-70453000.0,,,,1871000.0,27497000.0,,,,43952000.0,366000.0,,,,,15243000.0,-11258000.0,34755000.0
4133,2023-12-31,132330000.0,,11153000.0,,,,-962000.0,,9414000.0,77919000.0,,,,3256000.0,,,9414000.0,,-141643000.0,,,,,,33645000.0,-30079000.0,70395000.0
4134,2023-12-31,-28452000.0,0.0,3305000.0,,,,,0.0,,-25341000.0,,,,,,,,,-57354000.0,,,,,,82394000.0,,30674000.0
4135,2023-12-31,-423000000.0,559000000.0,177000000.0,,,,,-9000000.0,-24000000.0,694000000.0,,,,130000000.0,,7000000.0,-24000000.0,0.0,-290000000.0,34000000.0,,,,,-839000000.0,-455000000.0,285000000.0
4136,2023-12-31,28200000.0,7400000.0,43500000.0,,,-4500000.0,,-8700000.0,,-800000.0,,,,2900000.0,,,,,-70400000.0,600000.0,,,,,4000000.0,-67100000.0,221600000.0
4137,2023-12-31,-738000000.0,417000000.0,605000000.0,,3000000.0,,,-16000000.0,,349000000.0,36000000.0,,,148000000.0,,,,-2000000.0,-152000000.0,,,0.0,,,77000000.0,276000000.0,1326000000.0
4138,2023-12-31,815000000.0,,47000000.0,,,,-58000000.0,58000000.0,,1201000000.0,,,,186000000.0,,308000000.0,,,-492000000.0,16000000.0,,409000000.0,,,-633000000.0,79000000.0,620000000.0
4139,2023-12-31,161768000.0,,,,,,,,,158208000.0,0.0,416447000.0,,1161000.0,,,,,547274000.0,,,13747000.0,,,-809404000.0,-103922000.0,
4140,2023-09-30,257426000.0,,7914000.0,,,,,,,213957000.0,376481000.0,420154000.0,1169000.0,15063000.0,,2590000.0,,,-1377917000.0,,,30463000.0,,,1460644000.0,296684000.0,980649000.0
4141,2023-12-31,722400000.0,,34300000.0,,,,,,,-328600000.0,15144700000.0,10036300000.0,1532600000.0,,,0.0,,,-2159100000.0,11000000.0,171500000.0,,100000.0,818100000.0,3020400000.0,532700000.0,1576100000.0
4142,2021-12-31,-14427685.0,,,,,,272953.0,,,-815682.0,,,,,345000000.0,,,,-345000000.0,,,,25000.0,,347319450.0,,
4143,2023-12-31,48176000.0,4848000.0,2064000.0,,,,,,,31603000.0,20221000.0,71732000.0,,5048000.0,,,,,-550840000.0,,38631000.0,8814000.0,,,490999000.0,-28238000.0,90184000.0
4144,2023-12-31,,,36868000.0,-16000000.0,,,,45443000.0,,602809000.0,,,,,1791000.0,1282354000.0,,,-1442265000.0,,,70277000.0,,670040000.0,754951000.0,-85453000.0,395076000.0
4145,2023-12-31,-19366763.0,187209.0,1677950.0,,,,978569.0,491230.0,-2645.0,-19248510.0,,,,187078.0,,,-2645.0,,-187078.0,,,,94640.0,,7084345.0,-12351243.0,
4146,2023-12-31,-2034435.0,217236.0,710550.0,,,,-170348.0,,-68216.0,-2814568.0,,,,0.0,,,-68216.0,,2335974.0,,,,347108.0,,429508.0,-49086.0,
4147,2023-12-31,-1034593.0,,,,,,,,,-940730.0,,,,,,,,,114269494.0,,,114329594.0,,,-114129594.0,,8651.0
4148,2023-08-31,-3080000000.0,2257000000.0,385000000.0,,157000000.0,,,-287000000.0,,2258000000.0,,,,2117000000.0,,,,-75000000.0,-3094000000.0,,1659000000.0,150000000.0,,8978000000.0,-887000000.0,-1702000000.0,856000000.0
4149,2023-12-31,-3126000000.0,7985000000.0,500000000.0,-173000000.0,-259000000.0,,,,,7477000000.0,,,,1316000000.0,,50000000.0,,-98000000.0,-1259000000.0,,,,,,-5837000000.0,389000000.0,4319000000.0
4150,2023-12-31,867840000.0,,54087000.0,,,,,,,978649000.0,2372249000.0,591207000.0,789603000.0,40303000.0,,,,27430000.0,-2595752000.0,,,107984000.0,,,2492955000.0,875852000.0,1715795000.0
4151,2023-12-31,765500000.0,,48100000.0,,,,-319700000.0,68400000.0,,493200000.0,,,,,,0.0,,-2100000.0,-89600000.0,68300000.0,,75000000.0,,3346000000.0,-403900000.0,-3200000.0,524100000.0
4152,2023-12-31,762800000.0,1003211000.0,70436000.0,,3943000.0,,32327000.0,,26519000.0,2126817000.0,,,,934000000.0,,676793000.0,26519000.0,1867000.0,-1581079000.0,31009000.0,,0.0,794000.0,2052153000.0,-544405000.0,2674000.0,184038000.0
4153,2023-12-31,107357000.0,226752000.0,27842000.0,,,,,,,-518000.0,12548000.0,10679000.0,,,,,,,126869000.0,,,20511000.0,3383000.0,,6769000.0,,391403000.0
4154,2024-01-31,1381000000.0,,1416000000.0,,17000000.0,,,,493000000.0,2149000000.0,,,59000000.0,,,8000000.0,493000000.0,,-1751000000.0,,,423000000.0,,,-268000000.0,129000000.0,2024000000.0
4155,2023-06-30,-1706000000.0,,318000000.0,,,,,60000000.0,,-408000000.0,,,,821000000.0,,,,-31000000.0,-762000000.0,,,,,,875000000.0,-304000000.0,2023000000.0
4156,2023-08-31,65993000.0,8151000.0,6434000.0,500000.0,,,,-19367000.0,,98391000.0,,,,6871000.0,,,,,-6216000.0,861000.0,44581000.0,10434000.0,,800000.0,-85048000.0,10300000.0,48143000.0
4157,2023-12-31,-31031000.0,12001000.0,22823000.0,,,,1323000.0,,4822000.0,10221000.0,66199000.0,62150000.0,,1691000.0,,,4822000.0,,-7739000.0,10388000.0,,,,,-13723000.0,-11241000.0,50756000.0
4158,2023-12-31,,1264200000.0,,,,-18900000.0,-254000000.0,-41900000.0,,3018400000.0,,,,,,,,12600000.0,-3558200000.0,,,16600000.0,,1005400000.0,522800000.0,-17000000.0,165200000.0
4159,2023-12-31,1491456.0,,,,,,,,,3220499.0,,,,,160000.0,,,,119095355.0,,,,,,-75278648.0,47037206.0,47474178.0
4160,2023-12-31,,,37199000.0,,,,,,,1601861000.0,,,,,,,,100128000.0,-5707742000.0,,1260578000.0,,,,5448647000.0,1353791000.0,2076083000.0
4161,2023-12-31,204440000.0,135789000.0,23747000.0,,,,-8826000.0,-439000.0,,345416000.0,,,,,,0.0,,,-86546000.0,3873000.0,209253000.0,189554000.0,,94702000.0,-504303000.0,-242985000.0,588816000.0
4162,2023-12-31,112382000.0,,11943000.0,,,-10266000.0,,,,474366000.0,,,,598785000.0,,188000.0,,,-434944000.0,6359000.0,,0.0,,90000000.0,-87067000.0,-45517000.0,61723000.0
4163,2023-12-31,1022216000.0,600668000.0,32005000.0,,,,,,,1661334000.0,,,,,,,,32329000.0,-1607291000.0,,978430000.0,134602000.0,,1967928000.0,-67912000.0,-13869000.0,272787000.0
4164,2023-12-31,-34582000.0,26584000.0,8708000.0,-1864000.0,,,-59292000.0,-915000.0,,-64064000.0,,,,164611000.0,,2392000.0,,,-168355000.0,,,,118767000.0,,244214000.0,11435000.0,37840000.0
4165,2023-12-31,8264331.0,,,,,,-704696.0,-187532.0,,12724389.0,,,,,,,,,-2263549.0,,,,,,39945000.0,46790049.0,
4166,2023-12-31,266600000.0,276200000.0,127000000.0,4900000.0,,,115400000.0,,,907900000.0,1768100000.0,,,143600000.0,,402000000.0,,,-2138300000.0,18100000.0,,303400000.0,,,1573300000.0,370300000.0,2230000000.0
4167,2023-12-31,30188000.0,,1352000.0,-99000.0,,,-6074000.0,-53047000.0,,98631000.0,,,,3309000.0,,,,,-1242000.0,186000.0,,4338000.0,,,-45343000.0,52436000.0,69312000.0
4168,2023-12-31,19142000000.0,,1122000000.0,,-7149000000.0,,,,,40358000000.0,26051000000.0,14872000000.0,14651000000.0,,,,,-391000000.0,16043000000.0,,,11851000000.0,,22886000000.0,20494000000.0,76895000000.0,236052000000.0
4169,2023-12-31,2152000.0,,78000.0,-7000.0,,,-73000.0,221000.0,207000.0,2822000.0,,,,148000.0,200000.0,,207000.0,,-648000.0,,,3956000.0,,,-3901000.0,-1727000.0,
4170,2023-12-31,417000000.0,327000000.0,,-116000000.0,,,231000000.0,114000000.0,,832000000.0,,,,209000000.0,,,,51000000.0,-289000000.0,56000000.0,,,,,-514000000.0,-49000000.0,1063000000.0
4171,2023-08-26,215900000.0,,10900000.0,,,,-67500000.0,-63800000.0,,294500000.0,,,,83200000.0,,87500000.0,,-300000.0,-170000000.0,,,55100000.0,,,-96800000.0,27700000.0,309900000.0
4172,2023-12-31,-175767000.0,19700000.0,-326000.0,,,,,-975000.0,,-180147000.0,,,,5250000.0,,12144000.0,,,-43726000.0,,,,,,186238000.0,-37635000.0,100668000.0
4173,2023-12-31,289000000.0,,39000000.0,,,-37000000.0,,,10000000.0,376000000.0,,,,37000000.0,,,10000000.0,0.0,-66000000.0,9000000.0,,393000000.0,,1245000000.0,-402000000.0,-95000000.0,66000000.0
4174,2023-12-31,169171000.0,65045000.0,18105000.0,,,,,-41922000.0,,340280000.0,,,,,,616189000.0,,,-654793000.0,,,5249000.0,169878000.0,155000000.0,103275000.0,-210735000.0,133792000.0
4175,2023-12-31,20412000.0,,,,,,,,,90369000.0,,,,,,,,,,,,,,222099000.0,-92125000.0,-1777000.0,
4176,2023-12-31,-3125000.0,,6518000.0,-2768000.0,,-660000.0,,,,-1185000.0,,,,147000.0,147000.0,-741000.0,,,4112000.0,862000.0,5502000.0,0.0,,,-6364000.0,,
4177,2023-12-31,433000.0,208000.0,84000.0,-106000.0,,,,,-270000.0,705000.0,,,,165000.0,,,-270000.0,,-6691000.0,,,,,,-63000.0,-5881000.0,
4178,2023-12-31,-4687000.0,28502000.0,,,,,,,,20934000.0,,,,,,,,,-31521000.0,,10752000.0,,,,-5471000.0,-16058000.0,39807000.0
4179,2023-12-31,481000000.0,361000000.0,,,,,1000000.0,123000000.0,,915000000.0,,,,549000000.0,,14000000.0,,0.0,-553000000.0,,384000000.0,0.0,4000000.0,750000000.0,-792000000.0,-388000000.0,1570000000.0
4180,2023-12-30,40178100.0,772700.0,1952400.0,,,41600.0,-402600.0,-384500.0,705500.0,43994300.0,,,,383900.0,,,705500.0,,-383900.0,,43664200.0,,,,-43904500.0,-294100.0,13386500.0
4181,2023-12-30,70175000.0,13239000.0,15558000.0,,,,,,,121601000.0,,,,40833000.0,808000.0,,,,-52153000.0,2480000.0,24907000.0,125401000.0,,3650000.0,-155487000.0,-86039000.0,119676000.0
4182,2023-12-31,-20291000.0,,,3000.0,,,560000.0,,,-13437000.0,,,,15000.0,,,,,-15000.0,,,,755000.0,,11595000.0,-1857000.0,
4183,2023-12-31,-1147608.0,,,,,,,,,-1255741.0,,,,,1070000.0,,,,7873253.0,,,,,,-6667813.0,-50301.0,
4184,2023-12-31,372399000.0,32052000.0,21477000.0,,-4163000.0,,,10492000.0,,455206000.0,,,,164563000.0,,,,,-164535000.0,,1376000.0,460155000.0,938000.0,,-460593000.0,-169922000.0,560635000.0
4185,2023-12-31,-18721000.0,98000.0,2058000.0,,,,278000.0,-4333000.0,,-14826000.0,,,,50000.0,,,,,-50000.0,,,,,,12390000.0,-2486000.0,411000.0
4186,2023-12-31,-317000000.0,4000000.0,64000000.0,-1000000.0,,,-22000000.0,,,-341000000.0,313000000.0,390000000.0,,3000000.0,,,,,74000000.0,,,,,,-5000000.0,-275000000.0,238000000.0
4187,2023-12-31,-127525000.0,11140000.0,98765000.0,,,,-1002000.0,,60112000.0,70875000.0,573304000.0,153358000.0,65052000.0,2124000.0,,0.0,60112000.0,,-357253000.0,9459000.0,,,,,301265000.0,16524000.0,256721000.0
4188,2023-12-31,52900000.0,,24200000.0,,-23000000.0,30500000.0,-441900000.0,-186800000.0,,271300000.0,,,,87600000.0,,13700000.0,,9100000.0,-101100000.0,,,60100000.0,,,-152400000.0,5900000.0,304300000.0
4189,2023-12-31,-123919189.0,4063175.0,13422135.0,,1934310.0,,,39294091.0,-180000.0,-123024049.0,,,,18687451.0,,,-180000.0,,-18687451.0,,,,62155939.0,,78281114.0,-63430386.0,35845915.0
4190,2023-12-31,-14928958.0,,5754717.0,2693.0,,,,2285120.0,,-11930580.0,,,,3690056.0,66308.0,,,,-3756364.0,,,,4475869.0,,4431965.0,-11254979.0,
4191,2023-12-29,10926000.0,16431000.0,5323000.0,,,,4360000.0,,598000.0,39214000.0,,,,9925000.0,,1600000.0,598000.0,,-11457000.0,,,,,,-23845000.0,3912000.0,23397000.0
4192,2023-12-31,43781000.0,90925000.0,14802000.0,-523000.0,,,,1710000.0,22334000.0,229737000.0,,,,5140000.0,,,22334000.0,,-92780000.0,5793000.0,,0.0,,665480000.0,-57944000.0,79013000.0,168029000.0
4193,2023-12-31,479000000.0,1097000000.0,43000000.0,,,,-26000000.0,-250000000.0,,2336000000.0,,,,1034000000.0,,0.0,,-22000000.0,-1037000000.0,,,23000000.0,,0.0,-245000000.0,1073000000.0,3319000000.0
4194,2023-12-31,54283000.0,110203000.0,,,27000.0,,1569000.0,-283000.0,,451999000.0,,,,46821000.0,,,,0.0,-75937000.0,,,,,,-382225000.0,-6163000.0,58619000.0
4195,2023-04-30,17233000.0,213253000.0,26504000.0,894000.0,6319000.0,,,522000.0,-36529000.0,277071000.0,,,,81155000.0,,7292000.0,-36529000.0,,-98398000.0,,,35000000.0,,1044205000.0,-168568000.0,6535000.0,107262000.0
4196,2023-12-31,2304000000.0,2071000000.0,93000000.0,,,2000000.0,,,,4719000000.0,,,,,,170000000.0,,104000000.0,-3091000000.0,31000000.0,,1302000000.0,,,-1524000000.0,107000000.0,552000000.0
4197,2023-12-31,3179000000.0,2071000000.0,77000000.0,,,-60000000.0,-1009000000.0,-13000000.0,,5938000000.0,,,,2516000000.0,,1568000000.0,,-39000000.0,-3891000000.0,,,130000000.0,6000000.0,634000000.0,-49000000.0,1998000000.0,2150000000.0
4198,2023-09-30,430000000.0,332000000.0,49000000.0,-38000000.0,,,,12000000.0,-58000000.0,687000000.0,,,,,,126000000.0,-58000000.0,,-300000000.0,0.0,340000000.0,,,,-325000000.0,57000000.0,641000000.0
4199,2023-12-30,103828000.0,108438000.0,,,,,,2883000.0,,201602000.0,,,,104010000.0,,,,,-138800000.0,,,,,,-36582000.0,26220000.0,184217000.0
4200,2023-06-30,2802000.0,,,,575000.0,,,,,5058000.0,4778000.0,11534000.0,0.0,344000.0,,,,,10469000.0,,1584000.0,27056000.0,,,-30904000.0,,20793000.0
4201,2023-03-31,507086000.0,,,,-1513000.0,,,-30224000.0,,707810000.0,,,,166913000.0,,48010000.0,,-446000.0,-214477000.0,28663000.0,,575027000.0,,,-296278000.0,197003000.0,217128000.0
4202,2024-01-31,15511000000.0,,,,-2642000000.0,,2515000000.0,,,35726000000.0,,,,20606000000.0,,9000000.0,,1057000000.0,-21287000000.0,,,2779000000.0,,4217000000.0,-13414000000.0,1094000000.0,9935000000.0
4203,2023-12-31,231252000.0,,11799000.0,,,,,23765000.0,,319606000.0,,,,98093000.0,,,,,-106039000.0,,15861000.0,,,,-92541000.0,121026000.0,179271000.0
4204,2023-12-31,15068000.0,,1417000.0,,,,,,,14773000.0,196000.0,12047000.0,,2902000.0,,,,,-13706000.0,,6066000.0,5022000.0,,532000.0,-2569000.0,-1502000.0,28840000.0
4205,2023-06-25,-329900000.0,164000000.0,81900000.0,,,,,97500000.0,26000000.0,-142600000.0,,,,955800000.0,,,26000000.0,,-1147000000.0,19200000.0,,,23800000.0,,2597100000.0,1307500000.0,1757000000.0
4206,2024-02-03,-1280210000.0,200782000.0,81859000.0,,,,103919000.0,32072000.0,,215719000.0,,,,225598000.0,,6725000.0,,,-207445000.0,8650000.0,,,,348000000.0,-85352000.0,-77078000.0,136649000.0
4207,2023-05-31,256528000.0,,,,,,-150400000.0,-160116000.0,,625364000.0,,,,86366000.0,,56088000.0,,,-71776000.0,,,,,6685000.0,-133127000.0,420461000.0,454946000.0
4208,2022-12-31,-1847406.0,,1141932.0,,,,,,,-546663.0,,,,,,,,,,,,,725050.0,,725050.0,178387.0,249462.0
4209,2023-12-31,-287700000.0,193500000.0,16800000.0,,200000.0,,,,,135100000.0,,,,,,,,-100000.0,-268800000.0,,,46300000.0,,,126100000.0,-7600000.0,23400000.0
4210,2023-12-31,708334000.0,,,,,,,,,1073432000.0,,,,,,,,24487000.0,-905883000.0,13679000.0,,,0.0,,292562000.0,467830000.0,691971000.0
4211,2022-12-31,-17617000.0,762000.0,3225000.0,,,,-360000.0,2410000.0,,-14603000.0,,,,256000.0,30466000.0,,,,14913000.0,,,,,,83000.0,393000.0,
4212,2023-12-31,1381359000.0,,51000000.0,-31799000.0,,,,,,2929238000.0,6664763000.0,3506903000.0,1011195000.0,,,11558000.0,,,-1961964000.0,,,537163000.0,,974000.0,-1062495000.0,-86151000.0,1363195000.0
4213,2023-12-31,-63197000.0,38554000.0,70509000.0,,,,1633000.0,-6614000.0,5989000.0,60991000.0,,,,53671000.0,1000000.0,,5989000.0,,-54671000.0,0.0,,0.0,,,2871000.0,8309000.0,216894000.0
4214,2023-09-30,-1649000000.0,1535800000.0,64200000.0,,,,-280300000.0,-107800000.0,-400000.0,1827900000.0,,,,,,853500000.0,-400000.0,3000000.0,-1507200000.0,,,,,,-193500000.0,133200000.0,
4215,2023-03-31,21231990.0,,9052835.0,,,,,,,291553786.0,,,,5827773.0,,,,,-180583800.0,2543001.0,,14314089.0,,,-113697373.0,-2727387.0,16508935.0
4216,2023-12-31,159032000.0,,8324000.0,,,,,,,169322000.0,4500000.0,341161000.0,30987000.0,22506000.0,,,,,-535224000.0,,,,,,552874000.0,186972000.0,595383000.0
4217,2023-12-31,9375000.0,,277000.0,,,,,,,-27577000.0,,3966000.0,0.0,700000.0,,,,,-159224000.0,,,26032000.0,,304000000.0,176580000.0,-10221000.0,
4218,2023-12-31,476457000.0,,34486000.0,1374000.0,,,,3276000.0,19923000.0,761240000.0,,,,22237000.0,,561629000.0,19923000.0,,-350003000.0,14171000.0,,,498000.0,1475219000.0,-418935000.0,-6816000.0,10958000.0
4219,2023-12-31,269156000.0,,9605000.0,,,,,,,237003000.0,27689000.0,354783000.0,0.0,6406000.0,,3000000.0,,,-326261000.0,,36742000.0,54647000.0,3298000.0,,344900000.0,255642000.0,1092900000.0
